wind_feature,target,wind_bin,n,mean,q10,q50,q90,inactive_rate,normal_rate,q10_q90_spread,ambiguous
ldaps__ws50_mid__mean,kpx_group_2,10.5,654,0.6151920354088798,0.2358968009259259,0.6695906481481482,0.9149286666666666,0.0382262996941896,0.7920489296636085,0.6790318657407407,False
ldaps__ws50_mid__mean,kpx_group_2,11.0,564,0.6372069130056475,0.2677693194444445,0.6823128703703704,0.9153304166666666,0.024822695035460994,0.8102836879432624,0.6475610972222221,False
ldaps__ws50_mid__mean,kpx_group_2,11.5,521,0.654764544501315,0.33814328703703705,0.6809737037037037,0.9153304166666666,0.015355086372360844,0.8560460652591171,0.5771871296296296,False
ldaps__ws50_mid__mean,kpx_group_2,12.0,492,0.6976930358890394,0.4286049675925926,0.7459239814814815,0.9176739583333334,0.01016260162601626,0.9065040650406504,0.48906899074074084,False
ldaps__ws50_mid__mean,kpx_group_2,12.5,385,0.7031867018999518,0.41983333333333334,0.7526198611111111,0.9249725092592592,0.01038961038961039,0.9064935064935065,0.5051391759259258,False
ldaps__ws50_mid__mean,kpx_group_2,13.0,376,0.7270026982368006,0.4225116898148148,0.7666812962962962,0.9253742592592592,0.005319148936170213,0.9122340425531915,0.5028625694444444,False
ldaps__ws50_mid__mean,kpx_group_2,13.5,362,0.7318070820544301,0.45224153703703707,0.7917909490740742,0.9314006018518519,0.0,0.9392265193370166,0.47915906481481485,False
ldaps__ws50_mid__mean,kpx_group_2,14.0,269,0.7506310248864105,0.5246912314814814,0.7881081944444444,0.9368912314814815,0.01486988847583643,0.9330855018587361,0.4122,False
ldaps__ws50_mid__mean,kpx_group_2,14.5,261,0.7505136233503619,0.4921491203703704,0.7974824537037036,0.9334093518518518,0.0038314176245210726,0.9272030651340997,0.4412602314814814,False
ldaps__ws50_mid__mean,kpx_group_2,15.0,224,0.760451703042328,0.5487295277777777,0.8162309953703704,0.9281865416666667,0.013392857142857142,0.9419642857142857,0.37945701388888897,False
ldaps__ws50_mid__mean,kpx_group_2,15.5,188,0.7607475723995273,0.5280391898148148,0.8142222222222222,0.9222271851851852,0.010638297872340425,0.9521276595744681,0.3941879953703704,False
ldaps__ws50_mid__mean,kpx_group_2,16.0,178,0.7618700156054931,0.5159195787037036,0.8182397685185185,0.9186783796296297,0.011235955056179775,0.9438202247191011,0.4027588009259261,False
ldaps__ws50_mid__mean,kpx_group_2,16.5,146,0.7796740937341452,0.5765175462962964,0.8426798148148148,0.9273830324074074,0.02054794520547945,0.9452054794520548,0.350865486111111,False
ldaps__ws50_mid__mean,kpx_group_2,17.0,103,0.8015195019777058,0.5771871296296296,0.8410058333333332,0.9363555555555555,0.0,0.9902912621359223,0.3591684259259259,False
ldaps__ws50_mid__mean,kpx_group_2,17.5,84,0.8042182225529101,0.6213801111111111,0.8473669675925926,0.9419801111111111,0.011904761904761904,0.9642857142857143,0.3206,False
ldaps__ws50_mid__mean,kpx_group_2,18.0,74,0.7881805743243244,0.5983462083333333,0.8564064351851852,0.9403731111111112,0.0,0.918918918918919,0.3420269027777779,False
ldaps__ws50_mid__mean,kpx_group_2,18.5,73,0.776523354261796,0.45987487037037045,0.8423450462962963,0.9150625833333332,0.0136986301369863,0.9041095890410958,0.4551877129629628,False
ldaps__ws50_mid__mean,kpx_group_2,19.0,48,0.7873269955632716,0.58395,0.8222572916666666,0.9215576157407408,0.0,0.9583333333333334,0.33760761574074083,False
ldaps__ws50_mid__mean,kpx_group_2,19.5,39,0.7882627089268754,0.5849544074074075,0.828283611111111,0.9543005925925927,0.02564102564102564,0.9743589743589743,0.36934618518518525,False
ldaps__ws50_mid__mean,kpx_group_2,20.0,32,0.8016046238425927,0.6944324537037038,0.8289532175925926,0.9184105416666668,0.03125,0.96875,0.22397808796296304,False
ldaps__ws50_mid__mean,kpx_group_2,20.5,19,0.794909817251462,0.7172654907407408,0.8577456018518519,0.9085005925925926,0.0,0.9473684210526315,0.19123510185185189,False
ldaps__ws50_mid__mean,kpx_group_2,21.0,9,0.7726332098765432,0.6409321666666666,0.8497105092592593,0.8856005833333334,0.0,0.8888888888888888,0.24466841666666672,False
ldaps__ws50_mid__mean,kpx_group_2,21.5,20,0.7645051157407408,0.6099970694444444,0.8021695833333333,0.9218923796296297,0.05,0.95,0.31189531018518524,False
ldaps__ws50_mid__mean,kpx_group_2,22.0,3,0.6329863580246914,0.33519707407407406,0.8108742592592592,0.8596204814814814,0.0,0.6666666666666666,0.5244234074074073,False
ldaps__ws50_mid__mean,kpx_group_2,22.5,6,0.5767407407407407,0.15902777777777777,0.6715994212962964,0.8995950231481481,0.0,0.6666666666666666,0.7405672453703703,False
ldaps__ws50_mid__mean,kpx_group_2,23.0,2,0.7727076157407408,0.7137836342592593,0.7727076157407408,0.8316315972222222,0.0,1.0,0.11784796296296296,False
ldaps__ws50_mid__mean,kpx_group_2,23.5,1,0.9581842129629629,0.9581842129629629,0.9581842129629629,0.9581842129629629,0.0,1.0,0.0,False
ldaps__ws50_mid__mean,kpx_group_2,24.0,2,0.6555292361111111,0.6362450324074074,0.6555292361111111,0.6748134398148148,0.0,1.0,0.03856840740740741,False
ldaps__ws50_mid__mean,kpx_group_2,24.5,2,0.7780643287037037,0.7721719398148149,0.7780643287037037,0.7839567175925926,0.0,1.0,0.011784777777777644,False
ldaps__ws50_mid__mean,kpx_group_2,25.0,1,0.45063449074074075,0.45063449074074075,0.45063449074074075,0.45063449074074075,0.0,1.0,0.0,False
ldaps__ws50_mid__mean,kpx_group_2,25.5,2,0.33144736111111106,0.32234091666666664,0.33144736111111106,0.34055380555555553,0.0,0.0,0.01821288888888889,False
ldaps__ws50_mid__mean,kpx_group_2,26.0,1,0.7137836111111111,0.7137836111111111,0.7137836111111111,0.7137836111111111,0.0,1.0,0.0,False
ldaps__ws50_mid__mean,kpx_group_3,0.0,24,0.00585413492063492,0.0,0.0,0.015909461904761897,1.0,0.0,0.015909461904761897,False
ldaps__ws50_mid__mean,kpx_group_3,0.5,176,0.014232278138528141,0.0,0.0,0.04786616666666667,0.9659090909090909,0.0,0.04786616666666667,False
ldaps__ws50_mid__mean,kpx_group_3,1.0,339,0.015942181626632954,0.0,0.0,0.042838504761904754,0.9587020648967551,0.0058997050147492625,0.042838504761904754,False
ldaps__ws50_mid__mean,kpx_group_3,1.5,532,0.0224145283745077,0.0,0.0,0.07569050952380954,0.9379699248120301,0.0018796992481203006,0.07569050952380954,False
ldaps__ws50_mid__mean,kpx_group_3,2.0,672,0.026529112103174605,0.0,0.0006887142857142857,0.08126919047619048,0.9211309523809523,0.004464285714285714,0.08126919047619048,False
ldaps__ws50_mid__mean,kpx_group_3,2.5,799,0.033150015912748076,0.0,0.0006887142857142857,0.09380389523809528,0.9061326658322904,0.012515644555694618,0.09380389523809528,False
ldaps__ws50_mid__mean,kpx_group_3,3.0,848,0.03153419861859838,0.0,0.002754904761904762,0.0916,0.9091981132075472,0.007075471698113208,0.0916,False
ldaps__ws50_mid__mean,kpx_group_3,3.5,921,0.046273729021250196,0.0,0.0055097619047619045,0.13705561904761906,0.8675352877307275,0.01737242128121607,0.13705561904761906,False
ldaps__ws50_mid__mean,kpx_group_3,4.0,977,0.059240648194180436,0.0,0.016529333333333333,0.17562404761904762,0.7860798362333674,0.016376663254861822,0.17562404761904762,False
ldaps__ws50_mid__mean,kpx_group_3,4.5,970,0.08248189062346589,0.0,0.02823757142857143,0.230790680952381,0.7288659793814433,0.03917525773195876,0.230790680952381,False
ldaps__ws50_mid__mean,kpx_group_3,5.0,981,0.11338284432794524,0.0,0.04889923809523809,0.3223218095238095,0.6462793068297655,0.0672782874617737,0.3223218095238095,False
ldaps__ws50_mid__mean,kpx_group_3,5.5,928,0.1503699376026273,0.0006887142857142857,0.08333533333333333,0.40400422857142865,0.552801724137931,0.10129310344827586,0.4033155142857144,True
ldaps__ws50_mid__mean,kpx_group_3,6.0,806,0.18360930207964082,0.0013774285714285713,0.10916240476190475,0.4900255714285714,0.4851116625310174,0.1501240694789082,0.4886481428571428,True
ldaps__ws50_mid__mean,kpx_group_3,6.5,781,0.23845471300530457,0.011019571428571429,0.17011428571428572,0.5730165238095238,0.36363636363636365,0.2266325224071703,0.5619969523809524,True
ldaps__ws50_mid__mean,kpx_group_3,7.0,777,0.25776898283998284,0.015151857142857144,0.18664361904761906,0.6073148761904762,0.31402831402831405,0.25096525096525096,0.592163019047619,True
ldaps__ws50_mid__mean,kpx_group_3,7.5,745,0.2968021199744328,0.023692028571428575,0.2382977619047619,0.6819723142857143,0.2523489932885906,0.2953020134228188,0.6582802857142857,True
ldaps__ws50_mid__mean,kpx_group_3,8.0,713,0.3498870973752755,0.04972570476190476,0.2844420952380952,0.7613130952380954,0.1879382889200561,0.3702664796633941,0.7115873904761907,True
ldaps__ws50_mid__mean,kpx_group_3,8.5,683,0.42088666764275257,0.07810105714285714,0.3836180476190476,0.828532323809524,0.13469985358711567,0.48316251830161056,0.7504312666666668,True
ldaps__ws50_mid__mean,kpx_group_3,9.0,599,0.44714257071309327,0.10936901904761905,0.41529923809523805,0.8436842000000001,0.09515859766277128,0.5108514190317195,0.734315180952381,False
ldaps__ws50_mid__mean,kpx_group_3,9.5,564,0.46718417755825736,0.11136631904761907,0.44973533333333326,0.8618664714285714,0.09042553191489362,0.5656028368794326,0.7505001523809524,False
ldaps__ws50_mid__mean,kpx_group_3,10.0,464,0.5142777742200328,0.12686256666666668,0.5272165476190476,0.9067022476190476,0.07974137931034483,0.6314655172413793,0.7798396809523809,False
ldaps__ws50_mid__mean,kpx_group_3,10.5,414,0.5454809776857603,0.15916360000000002,0.5685398333333334,0.915104657142857,0.07004830917874397,0.6908212560386473,0.7559410571428571,False
ldaps__ws50_mid__mean,kpx_group_3,11.0,371,0.5662685526890002,0.19353080952380952,0.5978105238095238,0.9153112857142858,0.05121293800539083,0.6954177897574124,0.7217804761904763,False
ldaps__ws50_mid__mean,kpx_group_3,11.5,320,0.5952235151785714,0.2684637761904762,0.6095188095238095,0.876742857142857,0.034375,0.784375,0.6082790809523808,False
ldaps__ws50_mid__mean,kpx_group_3,12.0,299,0.6127389746774964,0.30675670476190475,0.6301804285714286,0.9044294571428572,0.020066889632107024,0.8160535117056856,0.5976727523809524,False
ldaps__ws50_mid__mean,kpx_group_3,12.5,239,0.6414046003187885,0.31295517142857143,0.6770135238095238,0.946303761904762,0.008368200836820083,0.8117154811715481,0.6333485904761905,False
ldaps__ws50_mid__mean,kpx_group_3,13.0,223,0.6791383788169977,0.38595968571428574,0.6942315714285714,0.9555326190476191,0.013452914798206279,0.8789237668161435,0.5695729333333334,False
ldaps__ws50_mid__mean,kpx_group_3,13.5,228,0.6532707548036759,0.3426390904761905,0.6646165476190476,0.9519512809523809,0.0043859649122807015,0.8508771929824561,0.6093121904761905,False
ldaps__ws50_mid__mean,kpx_group_3,14.0,190,0.6876995942355889,0.39009205238095246,0.7338330714285715,0.9612490095238094,0.010526315789473684,0.8789473684210526,0.571156957142857,False
ldaps__ws50_mid__mean,kpx_group_3,14.5,156,0.7079353778998779,0.4373383571428572,0.7389985,0.9631774523809524,0.00641025641025641,0.9102564102564102,0.5258390952380952,False
ldaps__ws50_mid__mean,kpx_group_3,15.0,120,0.7064850869047619,0.3927780380952381,0.7476075238095239,0.9478878095238096,0.008333333333333333,0.8833333333333333,0.5551097714285715,False
ldaps__ws50_mid__mean,kpx_group_3,15.5,117,0.6839713874643873,0.31543457142857145,0.7424420952380952,0.9531909904761906,0.0,0.8376068376068376,0.6377564190476191,False
ldaps__ws50_mid__mean,kpx_group_3,16.0,103,0.6735498645399908,0.3775572952380952,0.7128270476190476,0.9224740000000001,0.019417475728155338,0.883495145631068,0.5449167047619049,False
ldaps__ws50_mid__mean,kpx_group_3,16.5,88,0.7052667813852813,0.4079987904761905,0.7434751904761905,0.9668276523809524,0.011363636363636364,0.9090909090909091,0.5588288619047619,False
ldaps__ws50_mid__mean,kpx_group_3,17.0,70,0.7148833931972789,0.4239082904761905,0.7699909761904762,0.9478878095238096,0.04285714285714286,0.9,0.5239795190476191,False
ldaps__ws50_mid__mean,kpx_group_3,17.5,56,0.7068991394557822,0.3653669285714286,0.7400315714285715,0.9848721904761905,0.03571428571428571,0.875,0.6195052619047619,False
ldaps__ws50_mid__mean,kpx_group_3,18.0,52,0.7610508369963369,0.570055019047619,0.7689578809523809,0.9746791142857142,0.019230769230769232,0.9230769230769231,0.40462409523809517,False
ldaps__ws50_mid__mean,kpx_group_3,18.5,58,0.7047167758620689,0.3736315666666667,0.7737789285714286,0.9625576095238094,0.017241379310344827,0.896551724137931,0.5889260428571428,False
ldaps__ws50_mid__mean,kpx_group_3,19.0,37,0.7838026435006433,0.5114448285714286,0.8512601428571428,0.9756432952380952,0.0,0.9459459459459459,0.46419846666666664,False
ldaps__ws50_mid__mean,kpx_group_3,19.5,24,0.7179637837301588,0.3040706666666667,0.8078706904761905,0.972612919047619,0.041666666666666664,0.8333333333333334,0.6685422523809523,False
ldaps__ws50_mid__mean,kpx_group_3,20.0,22,0.8127230303030302,0.6256348666666667,0.8750210714285713,0.9654502380952382,0.0,0.9545454545454546,0.33981537142857154,False
ldaps__ws50_mid__mean,kpx_group_3,20.5,13,0.5884862930402931,0.13333652380952382,0.745197,0.9210965523809526,0.07692307692307693,0.7692307692307693,0.7877600285714288,False
ldaps__ws50_mid__mean,kpx_group_3,21.0,7,0.5524532721088435,0.07314225714285714,0.5378917142857144,0.9614556476190477,0.14285714285714285,0.7142857142857143,0.8883133904761905,False
ldaps__ws50_mid__mean,kpx_group_3,21.5,15,0.6405571968253968,0.31722526666666667,0.6563518571428572,0.892307980952381,0.0,0.8,0.5750827142857142,False
ldaps__ws50_mid__mean,kpx_group_3,22.0,3,0.7915709365079365,0.6117227142857142,0.8629684285714285,0.9428601619047619,0.0,1.0,0.3311374476190476,False
ldaps__ws50_mid__mean,kpx_group_3,22.5,6,0.3015453650793651,0.1360225476190476,0.27480000000000004,0.4938135476190476,0.0,0.16666666666666666,0.35779099999999997,False
ldaps__ws50_mid__mean,kpx_group_3,23.0,2,0.708350380952381,0.5940225714285715,0.708350380952381,0.8226781904761904,0.0,1.0,0.22865561904761889,False
ldaps__ws50_mid__mean,kpx_group_3,23.5,1,0.21556990476190477,0.21556990476190477,0.21556990476190477,0.21556990476190477,0.0,0.0,0.0,False
ldaps__ws50_mid__mean,kpx_group_3,24.0,2,0.0024105238095238095,0.0004821047619047619,0.0024105238095238095,0.004338942857142857,1.0,0.0,0.0038568380952380948,False
ldaps__ws50_mid__mean,kpx_group_3,25.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
ldaps__ws50_mid__mean,kpx_group_3,25.5,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
ldaps__ws10__mean,kpx_group_1,0.0,13,0.0057687784900284905,0.0,0.0,0.0006695833333333333,1.0,0.0,0.0006695833333333333,False
ldaps__ws10__mean,kpx_group_1,0.5,191,0.03436998182082606,0.0,0.0013391666666666667,0.11449999999999999,0.8638743455497382,0.010471204188481676,0.11449999999999999,False
ldaps__ws10__mean,kpx_group_1,1.0,736,0.03889812110004026,0.0,0.0026783796296296295,0.11918712962962963,0.8831521739130435,0.009510869565217392,0.11918712962962963,False
ldaps__ws10__mean,kpx_group_1,1.5,1307,0.04050690324888776,0.0,0.00468712962962963,0.11811579629629636,0.8768171384850804,0.015302218821729151,0.11811579629629636,False
ldaps__ws10__mean,kpx_group_1,2.0,1991,0.049037845327120196,0.0,0.008035092592592592,0.14396199074074076,0.8493219487694625,0.015067805123053743,0.14396199074074076,False
ldaps__ws10__mean,kpx_group_1,2.5,2487,0.0688081780071185,0.0,0.02209648148148148,0.20355555555555557,0.7776437474869321,0.02734217933252915,0.20355555555555557,False
ldaps__ws10__mean,kpx_group_1,3.0,2633,0.10873714561266545,0.0,0.05155847222222222,0.28993273148148146,0.6509684770224079,0.057349031522977593,0.28993273148148146,False
ldaps__ws10__mean,kpx_group_1,3.5,2311,0.17502884976441174,0.00200875,0.10914328703703703,0.4486257407407408,0.475118996105582,0.13284292514063176,0.4466169907407408,True
ldaps__ws10__mean,kpx_group_1,4.0,2151,0.2503761593660141,0.012052638888888889,0.19083333333333333,0.5845526388888889,0.31613203161320313,0.23291492329149233,0.5725,True
ldaps__ws10__mean,kpx_group_1,4.5,1861,0.31119378062371894,0.024105277777777778,0.25578361111111114,0.6876695833333334,0.24825362708221385,0.3272434175174637,0.6635643055555556,True
ldaps__ws10__mean,kpx_group_1,5.0,1663,0.3833774852731565,0.043791222222222245,0.34617837962962966,0.7854298148148148,0.179795550210463,0.45039085989176186,0.7416385925925926,True
ldaps__ws10__mean,kpx_group_1,5.5,1529,0.4653116317552019,0.08758247222222222,0.4626871296296296,0.8657806944444445,0.11249182472204054,0.5591890124264225,0.7781982222222222,True
ldaps__ws10__mean,kpx_group_1,6.0,1345,0.5132215634379733,0.14155144444444445,0.5055409259259259,0.9063579074074075,0.06840148698884758,0.6267657992565056,0.7648064629629631,False
ldaps__ws10__mean,kpx_group_1,6.5,1134,0.5402149843637729,0.1528675416666667,0.5708260416666666,0.9139912499999999,0.06701940035273368,0.6922398589065256,0.7611237083333332,False
ldaps__ws10__mean,kpx_group_1,7.0,925,0.5764031705205206,0.24654326851851854,0.6019619907407407,0.8936356851851851,0.03567567567567568,0.7556756756756757,0.6470924166666665,False
ldaps__ws10__mean,kpx_group_1,7.5,759,0.6111809911921144,0.30921696296296297,0.6394590740740741,0.883323962962963,0.025032938076416336,0.8287220026350461,0.574107,False
ldaps__ws10__mean,kpx_group_1,8.0,691,0.6562007697512997,0.4004151851851852,0.6722690277777778,0.9039473611111111,0.01447178002894356,0.9001447178002895,0.5035321759259259,False
ldaps__ws10__mean,kpx_group_1,8.5,509,0.6819208453394456,0.42452045370370367,0.6910175462962963,0.9121163796296295,0.011787819253438114,0.9155206286836935,0.4875959259259259,False
ldaps__ws10__mean,kpx_group_1,9.0,514,0.710186856265312,0.48585495833333336,0.729184212962963,0.9247046759259259,0.011673151750972763,0.9455252918287937,0.4388497175925925,False
ldaps__ws10__mean,kpx_group_1,9.5,367,0.7040499307447774,0.5028625925925926,0.7238275000000001,0.9015368611111111,0.01634877384196185,0.9564032697547684,0.3986742685185185,False
ldaps__ws10__mean,kpx_group_1,10.0,294,0.7202198943373646,0.5173257314814815,0.7308581712962963,0.9182766157407408,0.01020408163265306,0.9455782312925171,0.4009508842592593,False
ldaps__ws10__mean,kpx_group_1,10.5,230,0.7291230736714975,0.4994476712962963,0.7650072916666666,0.908969287037037,0.017391304347826087,0.9565217391304348,0.40952161574074075,False
ldaps__ws10__mean,kpx_group_1,11.0,181,0.7591086221096786,0.5644649074074074,0.8028391666666667,0.9380964814814814,0.016574585635359115,0.9558011049723757,0.373631574074074,False
ldaps__ws10__mean,kpx_group_1,11.5,113,0.7356490191740412,0.472061388888889,0.7673508796296296,0.9375608148148148,0.0,0.9292035398230089,0.4654994259259258,False
ldaps__ws10__mean,kpx_group_1,12.0,109,0.754346074583758,0.4720613888888889,0.8356491203703704,0.9281865648148148,0.009174311926605505,0.926605504587156,0.4561251759259259,False
ldaps__ws10__mean,kpx_group_1,12.5,56,0.7615995725859788,0.5316549537037036,0.8189093518518518,0.9240350925925925,0.017857142857142856,0.9642857142857143,0.3923801388888889,False
ldaps__ws10__mean,kpx_group_1,13.0,49,0.7211491213151927,0.46308888888888894,0.7780643055555555,0.9247046851851851,0.0,0.9387755102040817,0.4616157962962962,False
ldaps__ws10__mean,kpx_group_1,13.5,20,0.689879236111111,0.42411872685185187,0.717131574074074,0.9151295462962963,0.05,0.9,0.4910108194444444,False
ldaps__ws10__mean,kpx_group_1,14.0,12,0.6063701234567902,0.2084435740740741,0.6407982407407408,0.9309988148148148,0.0,0.75,0.7225552407407407,False
ldaps__ws10__mean,kpx_group_1,14.5,9,0.7002430092592592,0.30252103703703703,0.8008304166666668,0.8807795462962963,0.0,0.7777777777777778,0.5782585092592593,False
ldaps__ws10__mean,kpx_group_1,15.0,4,0.7266732407407407,0.4573973518518519,0.8296228009259259,0.9135894814814814,0.0,0.75,0.4561921296296296,False
ldaps__ws10__mean,kpx_group_1,16.0,2,0.5202719444444445,0.3986742777777778,0.5202719444444445,0.6418696111111111,0.0,0.5,0.24319533333333326,False
ldaps__ws10__mean,kpx_group_1,16.5,4,0.5842178356481481,0.3673374351851852,0.6106666666666667,0.7799391712962963,0.0,0.75,0.4126017361111111,False
ldaps__ws10__mean,kpx_group_2,0.0,13,0.01122851851851852,0.0,0.0,0.0028122870370370394,0.9230769230769231,0.0,0.0028122870370370394,False
ldaps__ws10__mean,kpx_group_2,0.5,191,0.039460274141942996,0.0,0.0006695833333333333,0.13257893518518518,0.8743455497382199,0.02617801047120419,0.13257893518518518,False
ldaps__ws10__mean,kpx_group_2,1.0,736,0.0390564209692029,0.0,0.00200875,0.10646490740740741,0.8926630434782609,0.014945652173913044,0.10646490740740741,False
ldaps__ws10__mean,kpx_group_2,1.5,1307,0.043164773371305504,0.0,0.004017546296296296,0.11771404629629642,0.8783473603672532,0.017597551644988524,0.11771404629629642,False
ldaps__ws10__mean,kpx_group_2,2.0,1991,0.05141184815465893,0.0,0.007365509259259259,0.1473099537037037,0.8448016072325465,0.020090406830738324,0.1473099537037037,False
ldaps__ws10__mean,kpx_group_2,2.5,2487,0.06885879471399425,0.0,0.02142689814814815,0.20315380555555562,0.7901085645355851,0.03297145154804986,0.20315380555555562,False
ldaps__ws10__mean,kpx_group_2,3.0,2634,0.10855452206192524,0.0,0.04553217592592593,0.30848042129629644,0.659832953682612,0.06492027334851937,0.30848042129629644,False
ldaps__ws10__mean,kpx_group_2,3.5,2311,0.18109746746638458,0.00200875,0.10579532407407408,0.4861228240740741,0.48810038944180006,0.1523150151449589,0.4841140740740741,True
ldaps__ws10__mean,kpx_group_2,4.0,2151,0.267883573854538,0.012722222222222223,0.20489472222222221,0.6414678240740741,0.3277545327754533,0.27708042770804275,0.6287456018518519,True
ldaps__ws10__mean,kpx_group_2,4.5,1861,0.33844514866559194,0.025444444444444447,0.27854972222222224,0.7486023611111111,0.24019344438473939,0.3799032778076303,0.7231579166666666,True
ldaps__ws10__mean,kpx_group_2,5.0,1663,0.41269049623059617,0.04954972222222222,0.378988287037037,0.8273461944444445,0.1683704149128082,0.47805171377029465,0.7777964722222223,True
ldaps__ws10__mean,kpx_group_2,5.5,1529,0.4962870966257297,0.10043861111111112,0.5155848148148148,0.8618970648148149,0.09941137998691955,0.6108567691301504,0.7614584537037038,False
ldaps__ws10__mean,kpx_group_2,6.0,1345,0.5536200336637753,0.15052397222222222,0.5899093518518518,0.9019386111111111,0.06394052044609666,0.6981412639405205,0.7514146388888888,False
ldaps__ws10__mean,kpx_group_2,6.5,1133,0.5881972618989245,0.16699589814814816,0.6320935648148148,0.921356712962963,0.0617828773168579,0.7422771403353927,0.7543608148148148,False
ldaps__ws10__mean,kpx_group_2,7.0,926,0.6264497716682665,0.27419738425925927,0.6635643055555556,0.9159999999999999,0.03455723542116631,0.8099352051835853,0.6418026157407406,False
ldaps__ws10__mean,kpx_group_2,7.5,759,0.6622551407797784,0.32046609259259257,0.7077573148148149,0.9133216203703703,0.014492753623188406,0.8603425559947299,0.5928555277777778,False
ldaps__ws10__mean,kpx_group_2,8.0,691,0.7125529744867878,0.4298771759259259,0.7640029166666666,0.9193479629629631,0.008683068017366137,0.9117221418234442,0.48947078703703717,False
ldaps__ws10__mean,kpx_group_2,8.5,509,0.7275490415120425,0.45277719444444453,0.7740468055555556,0.9303292314814815,0.005893909626719057,0.9292730844793713,0.47755203703703697,False
ldaps__ws10__mean,kpx_group_2,9.0,514,0.7480265440805592,0.48605583333333335,0.7961432870370371,0.9381634398148148,0.005836575875486381,0.9280155642023347,0.4521076064814814,False
ldaps__ws10__mean,kpx_group_2,9.5,367,0.7620361160308812,0.5584385925925927,0.8115438425925927,0.9288561388888891,0.013623978201634877,0.9536784741144414,0.3704175462962964,False
ldaps__ws10__mean,kpx_group_2,10.0,294,0.7685442972096246,0.5491312777777778,0.8172353935185186,0.9291909305555556,0.003401360544217687,0.9455782312925171,0.38005965277777776,False
ldaps__ws10__mean,kpx_group_2,10.5,230,0.7693276239935587,0.5373465,0.8389970833333333,0.9228298425925926,0.017391304347826087,0.9478260869565217,0.38548334259259265,False
ldaps__ws10__mean,kpx_group_2,11.0,181,0.7989548155821566,0.6146842129629629,0.8410058333333332,0.9434531944444444,0.016574585635359115,0.9613259668508287,0.3287689814814815,False
ldaps__ws10__mean,kpx_group_2,11.5,113,0.770230709193707,0.5044695833333334,0.8443537962962964,0.9346146388888888,0.008849557522123894,0.9380530973451328,0.4301450555555555,False
ldaps__ws10__mean,kpx_group_2,12.0,109,0.7920950174142032,0.5546889074074075,0.8517193055555555,0.9269813055555555,0.01834862385321101,0.926605504587156,0.37229239814814796,False
ldaps__ws10__mean,kpx_group_2,12.5,56,0.7998021081349206,0.6987178240740741,0.8363187037037038,0.9283874305555556,0.017857142857142856,0.9464285714285714,0.2296696064814815,False
ldaps__ws10__mean,kpx_group_2,13.0,49,0.7939021967120182,0.7120426851851852,0.8249356944444445,0.8957783611111111,0.02040816326530612,0.9591836734693877,0.18373567592592588,False
ldaps__ws10__mean,kpx_group_2,13.5,20,0.8075263148148147,0.6099970694444444,0.867454699074074,0.9502160879629631,0.0,0.95,0.34021901851851866,False
ldaps__ws10__mean,kpx_group_2,14.0,12,0.639738063271605,0.16023302777777776,0.7753859490740741,0.8716061574074073,0.0,0.75,0.7113731296296295,False
ldaps__ws10__mean,kpx_group_2,14.5,9,0.7556702417695473,0.4999163888888889,0.8068567129629629,0.9571128796296297,0.0,0.8888888888888888,0.45719649074074076,False
ldaps__ws10__mean,kpx_group_2,15.0,4,0.7648399189814814,0.6517125787037037,0.7727076157407408,0.8716731018518519,0.0,1.0,0.21996052314814818,False
ldaps__ws10__mean,kpx_group_2,16.0,2,0.5822090509259259,0.47694940277777775,0.5822090509259259,0.687468699074074,0.0,1.0,0.2105192962962963,False
ldaps__ws10__mean,kpx_group_2,16.5,4,0.5283070138888889,0.32689413888888885,0.5112324537037036,0.7433795370370371,0.0,0.5,0.4164853981481482,False
ldaps__ws10__mean,kpx_group_3,0.0,11,6.26103896103896e-05,0.0,0.0,0.0,1.0,0.0,0.0,False
ldaps__ws10__mean,kpx_group_3,0.5,143,0.018388389277389276,0.0,0.0,0.059092342857142856,0.958041958041958,0.0,0.059092342857142856,False
ldaps__ws10__mean,kpx_group_3,1.0,524,0.02254380943293348,0.0,0.0,0.0689410476190476,0.9522900763358778,0.009541984732824428,0.0689410476190476,False
ldaps__ws10__mean,kpx_group_3,1.5,925,0.023519289987129984,0.0,0.0,0.06308692380952383,0.9394594594594594,0.005405405405405406,0.06308692380952383,False
ldaps__ws10__mean,kpx_group_3,2.0,1432,0.030976609171322157,0.0,0.0013774285714285713,0.09022257142857143,0.9127094972067039,0.008379888268156424,0.09022257142857143,False
ldaps__ws10__mean,kpx_group_3,2.5,1671,0.04447304496879542,0.0,0.006198476190476191,0.13981052380952383,0.8569718731298623,0.01436265709156194,0.13981052380952383,False
ldaps__ws10__mean,kpx_group_3,3.0,1795,0.07244777766282001,0.0,0.02341652380952381,0.1998670761904764,0.7626740947075209,0.03175487465181059,0.1998670761904764,False
ldaps__ws10__mean,kpx_group_3,3.5,1569,0.12632097201736014,0.0,0.06887219047619048,0.3406418000000001,0.5984703632887189,0.07074569789674952,0.3406418000000001,False
ldaps__ws10__mean,kpx_group_3,4.0,1355,0.19912650110701108,0.003443619047619048,0.1349894761904762,0.496292942857143,0.42435424354243545,0.15571955719557196,0.49284932380952395,True
